Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Silt,Maize,561.1608667513078,31.78001305165685,True,True,Sunny,75,6.2441299375888
South,Chalky,Wheat,280.31637854590167,17.348427670422325,False,False,Rainy,130,1.3017421228324877
South,Loam,Maize,592.1313158113846,23.810390463708245,False,True,Rainy,119,4.0034420483911575
West,Loam,Maize,946.5477429299222,36.69860970131687,False,False,Rainy,121,5.824470791022844
West,Peaty,Rice,622.2071529068855,23.633148406935213,True,True,Cloudy,132,5.811802127502944
West,Loam,Cotton,623.8306558322083,15.898297464168982,False,False,Sunny,110,3.57361252553592
West,Chalky,Cotton,782.912663280359,19.97913055524535,True,False,Rainy,110,5.417128177246039
South,Chalky,Soybean,254.45455996531967,34.137812052763095,True,True,Rainy,133,4.065326614574604
North,Loam,Soybean,962.9617539302308,28.55585069947255,True,False,Sunny,78,6.741678034190848
West,Sandy,Cotton,755.5095070707849,26.77308127946376,False,False,Sunny,68,3.7738225648053296
North,Loam,Wheat,960.4331778482356,33.642230783639576,True,True,Cloudy,141,8.722526015305586
East,Sandy,Barley,802.7750274686108,29.6456821925924,False,True,Rainy,98,5.841651207053319
East,Sandy,Wheat,863.8331262791304,17.90875931422919,True,True,Rainy,104,7.175823813798692
West,Chalky,Cotton,173.08473457382524,24.39515432594984,True,True,Sunny,138,4.635606490195702
East,Peaty,Cotton,719.2756849211886,29.105647587522128,True,False,Sunny,117,5.477575345689313
North,Chalky,Cotton,788.3226306419652,16.708474842566236,False,True,Rainy,94,5.820375208821622
North,Silt,Rice,668.9444607529553,19.970254233625404,True,False,Cloudy,82,4.582558454487461
East,Sandy,Cotton,811.6699289040465,37.24893510001671,True,True,Cloudy,138,7.874919910382689
West,Loam,Maize,502.1731769403805,28.23253027414717,True,False,Rainy,90,5.071442882017909
North,Loam,Maize,555.3454216960492,39.09909647526016,True,False,Cloudy,120,5.729615248618784
North,Peaty,Soybean,109.56908342879012,23.591770653983957,True,False,Cloudy,75,3.029780477180293
South,Sandy,Barley,116.40750710283068,31.79212190288321,False,False,Sunny,142,1.123115938804228
West,Loam,Soybean,489.8811837407628,28.78040918505623,True,True,Cloudy,75,5.693072566161886
South,Chalky,Rice,879.3297807342028,15.107220430588232,False,True,Rainy,85,6.283843320833245
East,Sandy,Rice,846.049941589751,29.16786471625873,False,False,Sunny,90,4.757364681321708
East,Clay,Barley,486.723985020159,37.99604872096828,False,True,Sunny,67,4.338233612473403
South,Loam,Cotton,944.833263608977,32.42266006927326,True,False,Rainy,68,6.040705803017656
West,Peaty,Wheat,214.77551953625584,18.334241058347654,True,True,Sunny,104,3.82107224955951
North,Clay,Cotton,785.4203276980904,32.15005622423645,False,False,Sunny,92,5.086612894420605
East,Sandy,Wheat,451.0589476888459,27.806354555507312,False,True,Rainy,76,3.5903008309907154
West,Chalky,Barley,111.95744221367318,28.7776496816386,True,False,Cloudy,98,2.396813950598578
West,Sandy,Barley,876.9516264283426,32.05583094969833,False,False,Rainy,62,5.348755726322342
East,Peaty,Barley,581.1810394631393,21.92344811058049,True,True,Sunny,149,5.227669055717816
East,Clay,Barley,418.2345232479101,23.367370835353874,False,False,Cloudy,102,3.1211137278337286
West,Sandy,Cotton,536.943093364782,20.61994006837638,True,True,Cloudy,66,6.06102104726317
North,Silt,Soybean,548.2221630071838,19.698422055592538,False,False,Cloudy,84,2.8672345170216293
South,Silt,Soybean,954.142655072595,28.72354595184233,False,False,Rainy,114,4.787254350405539
East,Peaty,Rice,569.5170881298766,29.04742017922013,True,False,Rainy,127,5.061166439796835
South,Silt,Cotton,978.7751535422536,25.614338102214376,True,True,Cloudy,79,8.367946881718337
West,Peaty,Wheat,561.0406666055708,37.85914389676102,True,False,Cloudy,141,4.294653707224942
South,Loam,Barley,166.26485148360706,34.380726480080135,True,True,Sunny,141,4.4741420257935545
North,Loam,Barley,693.3617538990742,39.30657908442353,False,False,Rainy,103,4.406231348354813
West,Chalky,Barley,376.6400410787638,26.94805292469765,True,False,Cloudy,136,3.119090336246627
North,Loam,Maize,789.1856368021853,39.771834940194765,False,True,Sunny,87,6.026429304529681
West,Sandy,Soybean,515.751846388863,31.378027710885004,True,False,Sunny,148,5.896434168472
North,Silt,Maize,245.5064769620309,34.18009293723821,False,True,Sunny,75,2.573183219857232
West,Silt,Wheat,899.3921170894364,31.614950142325576,True,False,Rainy,67,7.619040357505087
North,Chalky,Maize,296.9294754650863,20.56161738187477,True,False,Sunny,149,4.485514615655048
West,Sandy,Wheat,470.9966064251168,25.36368224197731,True,True,Cloudy,134,6.716340294226404
North,Silt,Cotton,964.8145682795276,20.46058578399504,True,False,Sunny,88,5.791589411022372
West,Silt,Rice,526.2998538008728,39.07030044925128,False,False,Sunny,81,4.207302777519741
North,Peaty,Wheat,103.74718679351444,27.463487850903757,True,False,Rainy,135,1.955811078499916
East,Peaty,Rice,202.45739161733343,21.22377312132489,False,False,Sunny,113,1.4426814526197744
South,Loam,Cotton,181.64270303041187,16.3358683710927,False,True,Cloudy,128,1.714096912285774
West,Sandy,Maize,434.0246493272709,34.99311260360567,False,False,Rainy,120,3.625862599632709
North,Silt,Barley,182.47694277966667,26.126750748200784,True,False,Cloudy,109,2.0322945127986065
East,Silt,Maize,115.27231868858064,22.48489361607538,True,False,Rainy,111,2.365266005577926
West,Clay,Maize,661.1214349848464,19.676711817857655,False,False,Cloudy,116,4.131872472110938
West,Loam,Soybean,314.55348855513654,39.29611769671265,False,True,Rainy,60,3.8312212573541
West,Chalky,Wheat,610.2094099855867,22.86783589195296,False,True,Sunny,93,3.9374102538468096
South,Chalky,Soybean,559.3677022130485,36.06113582239532,False,True,Rainy,136,4.732024347939786
North,Silt,Cotton,454.3250353886616,20.34642480057045,False,False,Sunny,75,2.19614606039136
North,Peaty,Wheat,116.11582145094673,22.07614881183169,False,False,Sunny,65,1.6639520096868043
West,Peaty,Soybean,213.7915294227446,29.554342475769133,True,False,Sunny,106,4.146041691828006
West,Chalky,Maize,267.8572196077505,19.341477496735077,True,False,Sunny,136,3.10142412550479
West,Peaty,Wheat,859.5068928561509,24.1173454639872,False,False,Sunny,124,4.443699968956188
East,Clay,Barley,479.46432222303656,34.16413608759434,False,False,Rainy,86,2.230725739455257
West,Chalky,Maize,108.3159212180011,18.073213200660337,True,True,Rainy,86,3.750831713353001
South,Peaty,Soybean,569.9350653208983,25.737756193931546,True,True,Cloudy,114,5.684279619584768
North,Peaty,Soybean,824.8243192146347,20.39912400753671,True,False,Sunny,93,5.668230002445886
South,Clay,Maize,340.7270559275207,32.786380167696095,True,True,Cloudy,71,5.359123322609388
West,Loam,Rice,849.7413147414229,38.29067614145831,False,True,Sunny,113,6.303252540870416
East,Clay,Barley,795.8486302573116,34.3746483518756,False,False,Rainy,85,4.002716935949366
West,Sandy,Cotton,674.0537178460867,26.692977986563665,True,True,Cloudy,130,5.875499658934714
West,Clay,Rice,548.7471458827129,35.70530979319446,True,True,Sunny,100,6.815792247745122
West,Chalky,Wheat,616.7868221395039,27.8197933918794,False,False,Rainy,122,3.3022305011443613
West,Silt,Wheat,117.06572515313673,31.870631638899987,False,True,Rainy,127,2.8655785033536056
West,Silt,Barley,391.3083125835062,20.03253459780788,True,True,Cloudy,95,4.909300299211736
North,Chalky,Rice,492.4217739700623,17.474985301524107,False,False,Sunny,125,2.608377903126979
South,Chalky,Wheat,291.5580535067569,28.706617012414917,True,False,Rainy,138,3.784073304440335
East,Chalky,Wheat,138.17646596302896,39.74082503670675,False,True,Cloudy,72,3.234617782644802
West,Peaty,Barley,552.4182513277899,36.35799186635578,True,True,Sunny,100,6.858719390351227
East,Peaty,Wheat,919.3330488621174,17.248615597136858,False,True,Rainy,149,6.042112691892621
North,Clay,Cotton,296.3896894020205,29.571378443373227,True,False,Sunny,93,3.5707126063043235
South,Peaty,Soybean,295.2871755680481,34.022727766590634,True,True,Cloudy,62,4.981702154372572
West,Sandy,Barley,137.46907846127235,21.941493937767248,True,True,Cloudy,97,3.126742752425735
North,Loam,Maize,178.43192677326016,32.57771867048065,True,False,Rainy,117,3.289443055012152
North,Clay,Barley,329.25486338789995,19.78344124357867,True,True,Sunny,131,5.81671067856329
South,Chalky,Barley,699.1536547562687,26.90436188096288,True,False,Cloudy,143,5.978818607612134
West,Loam,Rice,589.7725722613797,20.831885385230503,False,False,Cloudy,147,4.342811017895256
South,Silt,Wheat,350.86201243097173,33.63633765056031,True,True,Sunny,85,6.16941062524607
South,Sandy,Maize,977.4116862833622,18.659408166502505,True,False,Rainy,149,7.187183245498983
East,Silt,Wheat,112.5465801108663,37.392568742441725,True,True,Rainy,138,4.24269761672745
East,Clay,Rice,852.4199598344198,18.55490624533107,True,False,Rainy,133,6.137492652968876
South,Peaty,Cotton,354.1462922188423,37.00379335695102,False,True,Cloudy,146,2.8000255935055702
East,Silt,Maize,953.9705699619903,35.85102161643789,False,False,Sunny,135,5.906720472663675
North,Peaty,Barley,240.1897256438876,39.583895112517496,True,True,Rainy,74,5.455059915013038
South,Loam,Barley,128.86696896079147,15.84485576922376,False,True,Sunny,75,2.3635855802698806
West,Chalky,Wheat,552.0570867922766,23.31153361925288,False,True,Sunny,93,3.602415832437217
West,Sandy,Barley,103.80758298656238,30.511691110359138,True,False,Rainy,104,2.792134345637089
North,Sandy,Barley,997.30839955252,24.54532443004934,True,False,Sunny,102,7.654969229387622
West,Silt,Rice,246.2618174095105,28.52967785370512,False,False,Sunny,90,1.6373067231442815
West,Clay,Barley,981.6433094914712,22.98606133051198,True,False,Cloudy,73,6.856168034424348
South,Clay,Cotton,175.7529656363967,17.797278604817507,True,False,Sunny,116,2.5341152062768604
North,Sandy,Cotton,728.0891439131972,22.889955904575444,True,False,Sunny,95,5.766516472400373
South,Chalky,Barley,867.3608232075749,35.42691733589955,False,True,Cloudy,108,6.691308021924701
North,Loam,Rice,826.7359670695702,21.062942108024835,True,False,Cloudy,65,6.033660993366442
South,Clay,Rice,331.20133245769205,28.9526575414353,False,False,Sunny,119,2.046583040012795
South,Sandy,Barley,976.5873568867536,15.907311584311246,True,True,Sunny,121,7.470309451461506
East,Peaty,Wheat,639.9510700050589,33.247185645139794,False,False,Sunny,103,3.308863067333263
West,Silt,Wheat,521.6253838093885,21.81415717137297,True,True,Rainy,118,5.278116912181563
North,Sandy,Soybean,333.3930532641707,22.53405515888941,False,False,Sunny,90,2.4432501288979984
West,Silt,Rice,724.9856842196384,23.56373319063544,False,False,Rainy,86,3.1638063341329
East,Chalky,Soybean,487.31415433541,31.382584219327224,True,True,Cloudy,84,5.172669765724349
North,Peaty,Barley,272.23377812012734,32.10583502336654,False,False,Cloudy,79,2.1341392239035644
East,Clay,Cotton,919.6299325014973,34.84671846916789,False,False,Rainy,95,5.809098167279037
West,Peaty,Rice,171.98450833277832,29.404178919800003,False,True,Rainy,129,3.332160278605987
South,Chalky,Wheat,448.1779403602274,37.60903372646569,False,False,Rainy,144,3.3597786444582565
East,Clay,Rice,542.1943248524897,21.52181511671182,True,True,Cloudy,96,5.717835597008391
East,Clay,Rice,889.938267896191,24.444997418909093,True,False,Cloudy,116,6.022858606623374
South,Loam,Rice,914.223239921652,28.768251530398786,True,False,Rainy,62,6.171331682268051
West,Sandy,Wheat,346.55783885136475,30.748361759614028,False,False,Rainy,140,2.053469614107512
East,Sandy,Rice,859.5411701564786,17.68768675522899,False,True,Cloudy,136,5.795358982018154
West,Silt,Maize,401.19371771514267,35.291530991195124,False,False,Sunny,113,2.753915605668028
South,Loam,Soybean,145.46793895973397,17.528654590969865,True,True,Rainy,112,3.515323759107888
North,Clay,Barley,970.1443144775466,35.30948867703862,True,False,Rainy,72,6.995221479745956
East,Peaty,Maize,131.55094190302432,20.97374323714085,False,True,Sunny,91,1.829084657032448
West,Sandy,Maize,717.6290338029564,15.238941445696616,False,True,Rainy,126,4.352931178467971
South,Sandy,Maize,979.5446404617168,34.85395001081855,True,False,Cloudy,79,6.187791748050731
South,Peaty,Barley,741.9699915821001,20.98802059981973,False,False,Cloudy,128,4.456485829322634
East,Clay,Rice,850.5441141232791,18.23092512253984,False,False,Rainy,118,4.770004351097152
North,Sandy,Soybean,384.3731758908989,17.571100367791978,False,False,Cloudy,87,1.9432707347440437
East,Peaty,Soybean,686.3315116654715,27.263603649630276,True,True,Cloudy,72,5.874591913498356
West,Peaty,Cotton,715.0585643008634,30.49028676878115,True,False,Cloudy,140,6.590907073039407
South,Silt,Barley,303.6748183772179,16.40382362831267,False,False,Cloudy,96,1.8170902787091223
North,Chalky,Soybean,358.4644946414444,21.317894456555788,True,True,Sunny,67,5.291812827785587
West,Silt,Cotton,219.6789886705442,34.920651879079486,True,True,Cloudy,80,4.6426013283642655
East,Peaty,Soybean,607.2008124497993,32.70929584950669,True,False,Cloudy,106,4.993689303463149
South,Loam,Wheat,542.1738400256457,19.69976434110172,False,True,Rainy,113,3.342761899639111
East,Peaty,Rice,469.4878075362721,36.29292832957635,False,True,Cloudy,103,3.986638700708632
North,Sandy,Soybean,188.40089628652288,25.374290843318818,False,False,Rainy,105,1.2602665716683372
North,Peaty,Cotton,303.10873874969946,27.386493694942025,True,True,Sunny,93,4.701626161001732
North,Clay,Barley,391.414238388467,31.331074008431926,False,False,Sunny,101,3.0939814776383407
North,Chalky,Wheat,347.7785542624658,21.324476438384515,True,False,Cloudy,143,3.059088826126067
North,Loam,Maize,611.5565741400674,16.39813049670265,True,True,Rainy,136,6.225693587527172
East,Chalky,Barley,195.6042680004328,26.33630150855305,True,True,Rainy,115,4.079200321355437
North,Clay,Cotton,390.4840694056994,15.551948046005792,True,False,Cloudy,97,3.588441073471675
North,Sandy,Soybean,530.0555821374603,17.10959758811778,True,True,Cloudy,90,5.139869938774151
South,Clay,Wheat,880.6652734250173,31.264086723044382,True,False,Cloudy,84,6.816141222206286
North,Loam,Barley,399.8367459392028,35.80200737476509,False,False,Cloudy,81,2.430366516554315
South,Clay,Rice,260.40895987253884,30.67880962641765,True,True,Sunny,89,4.7143615244179005
South,Chalky,Rice,757.0047735099195,23.702355742995067,True,False,Sunny,86,5.896298509107615
South,Silt,Maize,646.6902751997496,32.48044116378381,False,True,Rainy,108,4.878159524130275
East,Chalky,Wheat,284.92497505539626,21.3009948134345,True,False,Cloudy,68,3.6891624305635946
East,Sandy,Cotton,984.4037283363228,26.054184291796872,True,True,Cloudy,86,7.94632915035268
West,Loam,Maize,327.15631319078733,26.250224988208867,True,False,Sunny,117,3.8488216206020622
West,Sandy,Wheat,774.3514998307187,23.908306811137194,False,False,Rainy,146,3.191474856517856
South,Silt,Cotton,588.6845053288368,37.05648680016408,True,False,Rainy,145,5.928289269839636
East,Silt,Wheat,753.2678432824239,33.142886585384126,True,True,Sunny,129,7.005618023219075
North,Chalky,Barley,164.32604574785995,34.334700710085656,True,False,Rainy,132,3.760161496503269
West,Clay,Soybean,307.87641091779506,34.806591264692045,True,True,Sunny,67,5.3873623411322695
East,Loam,Soybean,867.7164277269305,27.726378194048785,False,True,Sunny,99,6.562837605201356
North,Sandy,Maize,270.03452363724466,32.00998116799404,False,False,Rainy,96,1.7458107316422566
North,Silt,Wheat,444.4573454836,18.46617434202427,False,True,Rainy,115,3.830233578291771
East,Peaty,Soybean,280.00560144436326,34.933126139486944,False,True,Rainy,121,4.809990586596441
West,Chalky,Rice,846.3613280787661,25.958105991390266,True,False,Cloudy,149,6.074299611614568
East,Loam,Soybean,596.7792948651313,16.188115933880574,False,False,Rainy,119,2.8126418552266745
West,Chalky,Barley,707.1538106012501,28.793270327737066,False,True,Rainy,117,5.790872640109978
South,Sandy,Maize,827.9552957891992,25.95704129015216,False,True,Cloudy,116,5.624107441896871
East,Clay,Rice,744.6353147333512,23.78554999902117,True,True,Rainy,94,7.413498614382262
East,Silt,Maize,971.0560089403336,17.12661845043877,True,False,Rainy,84,6.705958108600162
West,Clay,Rice,547.3141834547621,23.140110743263875,False,True,Cloudy,112,3.773272983210488
West,Chalky,Rice,254.1798777314305,33.8072228394995,True,True,Sunny,110,5.566128458257154
East,Sandy,Wheat,230.51042268698976,18.27191784487684,True,False,Cloudy,96,3.9627862425802873
North,Chalky,Wheat,752.7854180428022,37.0706243549528,True,True,Sunny,142,6.8496192065086765
North,Sandy,Maize,925.4721090173643,38.286382871088655,False,True,Rainy,90,7.1334891282146105
North,Loam,Soybean,623.0571550891937,18.69557837825514,True,False,Cloudy,75,5.67791531264146
South,Sandy,Maize,679.6215634252906,32.36605132264403,False,False,Cloudy,126,3.8005992964083632
South,Loam,Barley,520.7060811468547,23.809826798675832,False,True,Cloudy,68,3.9098063376660495
West,Chalky,Rice,590.6148902901161,18.8527204197337,True,True,Sunny,65,6.8000687324356095
South,Silt,Soybean,148.0771481917045,31.75923759528851,False,True,Sunny,107,3.446695437379614
North,Silt,Rice,555.9411320966166,38.58168473017366,False,False,Rainy,141,3.279209641513423
East,Chalky,Maize,469.80688017880806,31.557185302712377,False,False,Sunny,90,2.7268212274115
South,Chalky,Wheat,735.8211012133243,28.214909979444247,False,True,Cloudy,138,4.896536056691867
South,Sandy,Cotton,418.3001808479967,34.21555283917369,True,False,Rainy,121,4.536875280852245
North,Peaty,Soybean,252.7999180906972,32.23344807035595,True,True,Cloudy,114,3.622925170479455
South,Clay,Maize,654.5495065437722,17.713420341602205,False,False,Sunny,97,3.5893602367779978
West,Silt,Soybean,557.2983504305641,33.78400218298254,True,False,Sunny,95,4.398402846810889
East,Chalky,Soybean,311.8224485803861,26.04730278348877,True,False,Cloudy,87,3.8618448504077
North,Sandy,Rice,912.81099868614,17.576081630652187,True,False,Cloudy,64,6.801260510690821
West,Sandy,Cotton,141.53499972619974,28.331611743612772,True,True,Sunny,147,4.012838130462936
North,Peaty,Rice,922.3685123831448,35.46804244245496,False,False,Rainy,110,4.42687014013756
West,Silt,Soybean,965.3895578087288,30.4737818795348,False,False,Cloudy,77,5.3371064248990026
East,Peaty,Cotton,980.338993960935,28.082060121041348,False,False,Rainy,85,4.497411604488433
East,Sandy,Wheat,763.8281337779202,38.33125562283149,False,True,Cloudy,85,5.443790494724942
West,Sandy,Barley,619.5614223669213,35.676163490127465,False,True,Cloudy,133,5.628685831904536
West,Silt,Maize,542.3440312658322,17.775035461687178,False,True,Sunny,87,4.532780943777984
West,Sandy,Maize,339.316955395067,36.19163420429213,True,False,Sunny,131,3.525047462679779
West,Sandy,Maize,619.3363241096203,22.76971499920367,False,False,Cloudy,128,3.9233945336487768
West,Sandy,Rice,876.549160703973,23.316765750232666,True,True,Cloudy,144,8.006757146253204
West,Loam,Barley,454.8720792461112,30.684030970697695,False,True,Rainy,60,4.197603454086005
East,Chalky,Soybean,336.05528734350736,29.660895209214104,False,True,Cloudy,148,3.43613494056292
West,Sandy,Maize,553.7992314975163,21.288243925162824,False,False,Sunny,72,2.2549510891430367
South,Clay,Cotton,307.53178152488874,24.87456489586134,True,False,Sunny,69,3.554593420899675
East,Loam,Barley,510.0327762840746,36.25799105198,True,True,Sunny,122,6.126759076425238
North,Chalky,Cotton,501.7169176324953,28.70606650018644,False,False,Cloudy,140,3.1802242729907544
East,Peaty,Soybean,128.04474032870672,39.032333384466384,True,True,Rainy,73,4.162974632743763
North,Loam,Barley,730.570141968416,24.91545329884158,True,False,Cloudy,98,5.629864523020949
North,Silt,Soybean,842.364026712902,25.205744663529764,False,True,Sunny,67,5.901871462842177
South,Silt,Cotton,345.6067427152374,15.83563749276425,True,True,Cloudy,149,4.046791596061273
West,Clay,Cotton,253.5245402632665,38.760427266837645,False,False,Cloudy,126,1.583859791736581
West,Chalky,Maize,136.0654310391699,25.131385217220387,True,False,Sunny,129,2.8823169119076453
East,Peaty,Barley,619.6209279643844,15.831657140248268,False,False,Rainy,94,2.7939654145817845
West,Sandy,Wheat,753.7523966566678,20.355308304925565,False,True,Rainy,90,5.187745574254943
South,Clay,Barley,368.32983830971534,27.117569290466943,False,False,Sunny,111,2.260731571959184
East,Sandy,Wheat,976.6504840329584,38.731634500400375,True,False,Cloudy,117,6.287483803924626
East,Chalky,Rice,864.8233459311475,36.238855587982,True,True,Rainy,104,7.224804909205414
East,Sandy,Soybean,691.2204263144182,18.907324861967165,True,False,Sunny,124,5.439755828928699
West,Sandy,Soybean,653.854619122517,37.27090030770624,True,True,Sunny,85,6.782961591359411
West,Clay,Wheat,791.633132399143,22.56896347025974,True,False,Cloudy,87,5.21446637287635
West,Clay,Maize,952.2381891059952,18.225166494617465,True,True,Cloudy,103,7.464705892569614
East,Peaty,Cotton,638.520344048953,19.685773168623285,True,True,Cloudy,86,6.493081800146316
East,Silt,Barley,487.6977080106706,34.68180474479823,True,True,Sunny,145,5.466782394155486
North,Clay,Barley,316.3316864692763,26.039563063699937,True,False,Sunny,68,4.035766736330337
North,Clay,Rice,680.7020237422603,35.84154670365649,True,True,Sunny,65,7.539477697108975
West,Peaty,Rice,122.41397891857764,18.545154974058885,True,True,Cloudy,130,3.402190489377888
East,Chalky,Cotton,398.2427632034239,30.199916728755756,False,True,Sunny,146,3.6677927219062223
West,Peaty,Rice,177.59765122388308,24.134575770481888,True,True,Rainy,88,4.809846540110357
West,Loam,Barley,889.2944746564341,23.630640752127416,True,False,Rainy,104,5.985841401560336
North,Loam,Soybean,562.933199657877,20.12219851372363,False,True,Cloudy,113,3.577571926624481
South,Loam,Wheat,731.5915187743923,24.425511142284492,False,True,Sunny,111,4.874062963245858
West,Silt,Soybean,716.4900523933891,26.708139343403623,False,False,Cloudy,136,4.486807374639075
South,Loam,Maize,453.34158624020216,23.79213590290752,True,False,Rainy,108,4.647909806360105
South,Clay,Maize,425.1646465335915,21.7960733154458,True,True,Sunny,147,5.01555502043076
East,Chalky,Rice,482.88520741972286,28.479480860434837,True,False,Cloudy,115,4.296648174606776
East,Peaty,Cotton,342.654242400046,39.8626079831258,True,True,Cloudy,62,5.3074678371265
West,Sandy,Soybean,935.5436818262918,22.87738551664779,True,False,Rainy,81,7.281444492920282
North,Clay,Maize,374.27261279117727,35.90137831653857,False,True,Sunny,104,4.190743609950841
North,Peaty,Maize,266.62061501390576,25.107486734547813,True,False,Sunny,99,4.01819463751803
West,Silt,Soybean,969.8107659783126,25.172281972567564,True,False,Cloudy,137,7.264094294935465
West,Silt,Soybean,720.217698003043,17.111295824428023,False,True,Sunny,148,5.082700562133037
North,Silt,Cotton,313.1242098996678,20.07589228101683,True,True,Rainy,107,5.254204858945127
South,Peaty,Rice,702.7835146390257,33.924352495975185,True,True,Rainy,66,7.064437192347846
West,Clay,Barley,648.3433515250645,27.1623772572757,True,False,Rainy,94,4.3091606931010284
South,Sandy,Maize,328.5711349852552,17.454326743688824,True,False,Sunny,110,3.043195885609057
West,Clay,Wheat,707.384505059754,21.3768101662355,False,True,Rainy,72,5.529760916893511
West,Chalky,Barley,896.3237260817567,16.623503111366624,False,True,Sunny,116,5.186719230944233
South,Sandy,Rice,102.94050532669657,37.84842095222511,True,True,Sunny,104,4.482042492475419
South,Clay,Maize,140.75373559577667,31.824344844574007,False,True,Cloudy,106,2.816298852906507
North,Loam,Barley,766.2420544166824,30.8081257588354,False,True,Rainy,60,5.093261538562949
West,Chalky,Cotton,364.137777549864,18.177849044892945,True,False,Sunny,98,3.1628150029236948
East,Chalky,Soybean,222.766565948966,30.22042240736903,False,True,Cloudy,79,3.1635586218133414
East,Clay,Cotton,202.0327349427762,24.03512558773513,True,True,Rainy,134,3.908731062476201
West,Clay,Barley,489.8598742630488,19.716348319313205,True,False,Rainy,83,3.8544434801298806
West,Clay,Barley,857.5592527523644,35.442658812728524,False,False,Cloudy,86,5.453052821136779
West,Chalky,Cotton,255.371137554872,36.9383360845704,True,True,Cloudy,102,4.731424759120858
South,Silt,Soybean,812.2020515067271,33.33343960388188,True,True,Rainy,111,7.088349458667208
East,Peaty,Rice,278.8128500691238,27.527972358710034,False,False,Sunny,73,2.224723502277548
East,Chalky,Soybean,757.9316525007466,26.27092084787858,False,True,Cloudy,127,6.166875415124824
East,Silt,Cotton,507.0696084778603,18.68985891440225,False,False,Cloudy,132,2.151850094596993
West,Loam,Soybean,283.60665240823766,31.1457516637042,True,True,Sunny,92,4.993095352057918
South,Sandy,Rice,288.82943836096115,22.041009400331827,True,True,Rainy,64,5.032689268806612
West,Peaty,Maize,468.3049454261441,25.971910855592338,True,False,Cloudy,141,4.52128661866937
North,Silt,Cotton,892.0819727960279,36.5930966300302,True,False,Cloudy,149,7.097184028057431
North,Peaty,Wheat,904.2795170695838,26.737569554301537,True,False,Cloudy,120,6.631921333873886
East,Loam,Barley,453.95294072142514,16.672224598995,True,False,Rainy,130,3.913918127380176
West,Sandy,Soybean,205.7982068754309,22.00902882836316,True,True,Cloudy,70,3.3067870284649024
North,Silt,Barley,832.0565240231417,38.31088042298515,True,True,Sunny,132,8.685695899188309
North,Silt,Rice,720.8830648052693,32.81652300828793,True,False,Cloudy,116,5.553770823602542
West,Loam,Rice,935.8211018666713,28.934420132957957,True,False,Rainy,117,5.789494824461157
South,Peaty,Wheat,539.5306966414541,35.74443611830504,False,False,Rainy,91,2.3865744853320527
West,Silt,Soybean,343.98092123278457,18.04696339523309,False,False,Rainy,73,2.104408526985615
West,Peaty,Wheat,247.90162915634303,21.208017789773194,True,False,Rainy,93,3.058824924557038
South,Peaty,Soybean,181.4089802154184,17.959544003322428,True,False,Cloudy,105,2.1144328451030505
East,Loam,Wheat,797.3952354075382,30.76227785221953,False,False,Rainy,66,4.500812160146718
East,Sandy,Rice,817.2618234009822,31.565462076017425,False,False,Cloudy,73,4.924887214518425
East,Silt,Soybean,386.44488269050765,17.561417139033647,False,False,Rainy,120,2.0010845293025605
South,Sandy,Cotton,154.97840248282623,19.811943616490936,True,True,Cloudy,148,3.734592340999221
North,Loam,Wheat,108.35535490376586,32.16261234577156,False,True,Rainy,122,2.1221398932423257
South,Clay,Cotton,925.8958903071332,31.684228051163814,False,False,Sunny,76,5.54871895159322
West,Clay,Wheat,296.8343466118901,16.541573802345567,True,True,Rainy,122,4.735877183456553
South,Chalky,Soybean,472.6241995452602,34.74642069694231,True,True,Cloudy,134,6.10439698980755
North,Peaty,Wheat,313.0056907711663,30.343845508402204,False,True,Cloudy,140,2.9810519314646853
North,Peaty,Soybean,946.2368597411252,28.131142302220525,True,False,Sunny,146,6.942007858502005
West,Peaty,Wheat,601.8722533382015,21.181612248597308,False,True,Cloudy,78,4.429917194762948
East,Loam,Barley,550.5247089589784,30.58412240843209,True,False,Cloudy,61,4.731009126457313
North,Loam,Cotton,557.9934837681711,15.43402328075858,True,False,Sunny,69,3.723516758923049
North,Peaty,Barley,161.86884075362946,32.047823562271134,True,False,Rainy,73,2.7876561146078096
North,Sandy,Barley,805.0559566377782,35.84685487416417,False,False,Sunny,83,5.472159956788982
West,Silt,Rice,744.2483638621185,33.77375962503221,False,False,Rainy,61,4.003877131915874
North,Loam,Barley,559.683544394678,26.109594239524068,False,True,Rainy,129,4.465769775241088
East,Sandy,Maize,228.37582121203707,36.80255699289997,False,False,Cloudy,109,2.6372201467421448
West,Silt,Cotton,646.880379460216,32.54147269558089,False,False,Sunny,121,4.718361523745778
East,Sandy,Barley,424.7650185090234,38.29047295359744,True,True,Rainy,141,5.90018827844289
North,Clay,Maize,754.156663480657,35.79774871717638,True,False,Rainy,136,5.903511199850673
North,Chalky,Wheat,405.8906967523703,18.1652130549003,True,True,Sunny,141,5.027558157706708
East,Sandy,Barley,441.9075726534422,36.21940984639751,False,True,Rainy,140,3.83006009170303
West,Clay,Barley,488.49635501859535,23.04121585795294,True,True,Sunny,107,5.4925584880918175
West,Loam,Rice,395.8428001035211,29.43265183076021,False,False,Sunny,64,1.8312702711095488
